text_clean,label_bin,rating
sauna habitación solo pasado noche menos mal regresamos habitación noche supone habitación debería hacer bien frío noviembre pues sorpresa habitación horno calor hacía puse aire creyendo grados expulsaría aire frío sorpresa expulsaba aire frío calor mañana llame recepción misma impotencia poder dormir descansar comenté problema señor recepción dijo aire ahora invierno solo calefacción dije habitación horno entonces solución respuesta podía hacer hoy mañana irme comenté chica recepción dije,0,1
decepción timo hotel estrellas sobran menos dos noches vayan desayuno limitado bandejas vacías pedir repongan comedor interior mesas tan juntas codos personas tocan cortar comida comedor exterior hacía frio escobilla pedimos dijeron ponían unico puedo hacer comprarle dijo persona recepción tener sucio dia siguiente consiguiente olor asco baño ventilacion separa habitación puerta cristal basculante deja pasar sonidos olores solo enchufe lado cama levantándose cargar etc aire acondicionado,0,1
peor encontrado trato penoso habitaciones sucias hotel solicitamos hoja reclamaciones registros sanitarios negaron conservamos fotos penoso tantos comentarios malos acerque sanidad,0,1
gran decepción gran decepción encontrado habitaciones cucarachas después día hotel llegar habitaciones hacer quejado dicho servicio limpieza salido hotel mañana recepción solo dicho pusiéramos reclamación ninguna solución así vamos dormir camas hacer,0,1
lamentable trato personal espantóso cogen telefono aceptan críticas reconocen propios errores cuelgan teléfono hablan despotismo vergonzoso cumplen servicios ofrecen aire funciona frigorífico tampoco cucaracha muerta salón papel higiénico sólo rollo mitad puse conocimiento llamado diciéndome harían mandé email tampoco obtenido respuestas quejas ponen defensiva pasan disculpas pagas servicios parte cumplen desentienden preocupa trato lamentable recibido vida hotel,0,1
pésima gestión reserva reserva hecha domingo agosto menos mal ocurrió confirmar reserva hotel cerrado contactado conmigo comunicarmelo tras informarme cierre hotel comunican van realojarnos pasa tiempo noticias hotel contactamos nuevo hotel solicitando aclaren situación día finalizaba plazo cancelar gratuitamente seguíamos noticias hotel final tocó cancelar reserva buscar alojamiento extremis mala gestión atención clientes reserva,0,1
impresentables vergüenza reserveis hotel tratan fatal dan soluciones cogen teléfono milagro reservé semana santa cobraron mitad importe quedado cara después meses lucha email pasan quiera importa obligación devolverlo ley formó visto peor hotel vids siquiera llegado pisar toda gente trabaja allí deja desear iré oficina consumidor espero allí puedan ayudar ninguna persona ahora mismo perder dinero derecho vergüenza verdad,0,1
deben euros indignante ocurra reservar hotel realicé hace meses reserva año diferencia primavera día siguiente cobrado euros relación reserva diversos motivos anulado viaje tener reserva cancelación gratuita pues cancelado sorpresa día hoy dos meses medio después todavía devuelto euros inhabilitado correo electrónico llamo teléfono dan largas diciendo ordenando oficinas favor dinero siquiera consumido auténtica verguenza jamas reservaré hotel hagáis fraude ilegal hacen supuesto cursado reclamación vía,0,1
estafa realicé reserva booking indicaba qeu cobraría adelantado días revisé cuenta resulta ehabían procedido cobrarme total reserva revisando condiciones booking indicaban reservas habitaciones justo reservé podían aplicarse condiciones especiales aclaraba referían condiciones especiales decidí cancelar reserva puesto cacelación gratuita ahora encuentro días después hecho reembolso correspondiente teléfono contacto siquiera tono intentado unas veces días horas diferentes pelear reembolso booking además cargo cuenta,0,1
aprovechan crisis sanitaria sacar beneficios reserva entrar hotel palace sevilla martes marzo cierto hice reserva indicaba reembolsable embargo días cosas cambiado alarma situación general covid puse contacto hotel teléfono viernes marzo dignaron coger teléfono pesar insistí varias llamadas finalmente envié mail respondido hoy escuetamente dicen van hacer devolución quiera parcial expliqué evidentemente puedo viajar valencia sevilla dado alarma encima viaje pareja abuela pareja dio positivo covid,0,1
recomendaria nunca ubicación único bueno trato cliente pésimo todavía buscando habitación sale fotos pequeñísima sabanas manchadas toallas rotas fin mala experiencia ver fotos salen web,0,1
recomendable único bueno puede decir hotel ubicación malo desayuno incomible malo trato recepcionistas molestaras preguntar mal limpieza hotel polvo medicar noches alergia entró cortinones lavaron años recomendable siento fotos dan pego muebles trastos inservibles hotel pena mala gestión gusto personal,0,1
pésima elección horas viaje intentado hablar teléfono nadie atendió dos jóvenes desatienden recepción directamente maleducadas llegado mentir cara reclamo habitación mínima peor adornada muebles grandes innecesarios pequeño armario incómodo acceso bueno recepcionista tarde noche atento servicial camas cómodas desayuno bueno,0,1
mal allí puente diciembre llegar atención teléfono mala reserva indicamos queríamos cama doble llegar encontramos dos camas preguntamos disponibilidad cama doble pedido dieron ninguna opción quizá algún momento historia buen hotel día hoy hotel viejo pequeño lavado cara recargado terraza invitan subir carteles cerrada último personal escaso agradable,0,2
pobre parecía zulo habitación ventana interior patio pequeño luz sorprendió llegar fuente recepción unas plantas artificiales lastimoso sevilla colmo limpiadora levantó interrumpió feliz sueño debajo sábanas ponen sábana plastificada cosa visto ningún hotel fin recomiendo absoluto,0,1
colocón instalaciones bien olor continuo habitación marihuana días toman medidas respecto puedo decir bonito sugiero momento tomen medidas pertinentes cambiar habitación vecino llamar policía tenernos cambiar habitación madrugada tercera noche,0,1
cutre establecimiento vale cuesta mantenimiento deja desear reservamos habitación superior supone amplia estándar albornoces habitación tamaño ridículo además llegar toallas baño menos albornoces explicación sido mejor habitaciones preparan uso individual vale precio cobran,0,2
calor suegros quedaron anoche sauna caldera pegada opcion poner aire acondicionado noviembre trato bien general bien calor insoportable,0,1
pésimo servicio ser honrado tapea come correctamente problema tantos sitios ahorran personal destrozan negocios inasumible pasarte hora comerte tapas consumido tiempo tratar acorralar camarero sirva bebida ordenada minutos llamarle veces tome nota tapas veces ponga postre cuenta varias pase cobrar anteayer pasé desayunar ver mejoraba cosa camareros incapaces atender clientes opté tan siquiera pedir pues minutos esperando barra dieron buenos días comida correcta soportan pésimo servicio recomendación pasen,0,1
tres estrellas justitas bien dos habitaciones ruidosas ascensor pequeño limpieza regular desayuno pésimo poca calidad cantidad mesas sucias primer día esperar media hora limpiaran separado centro contaba pues coche mini bar apagarlo ruido hace total completamente vacio agua deje llevar comentarios experiencia sido negativa,0,2
buenisima úbicacion hotel situado lugar privilegiado paso puntos interés sólo ahora empieza malo toca habitación orientación hacia plaza conocida seta olvidate dormirte noche terrazas fiesta acaban hora sábado problema alarga horas encontramos habitación moderna justa espacio ser triple suficiente dormir noches aunque tenia deficiencia gel tirado suelo ducha cinta doble cara humedad llevan bien adjunto foto problemas surgieron pusimos dormir además ruido comenté almuhadas super blandas hace incómoda colocación sino acostumbrado ello dia siguiente pedi mas dura tenian vez superada primera noche ganas dormir mañana tras dormirme tarde suena alarma incendios mañana varias veces siguiente hora comenté recepción dijeron ello queda levantarnos hacerlo veo familia entera hormigas puerta entrada mesa encuentra servicio momento habia usado tampoco quedaron ganas vez avisada recepción limpiaron gran mayoria aún todavia quedaba alguna adjunto fotos zona solarium espectacular vistas pequeña piscina congelada ascensor dejó funcionar domingo calidad precio compensa resumidas cuentas volveré recomiendo hotel,0,2
ascensor servicio bien emergencia fatal quede atrapado ascensor tardaron eternidad aire acondicionado dentro luego capaz padir disculpas bueno botella agua final llegue tarde curso haciendo,0,1
zona cómoda visitar triana esperaba confortable limpio sobretodo actual vivimos zona cómoda moverse luego pié fácil aparcar fechas tocó arriba escaleras maletas sudando bueno sabíamos forma según puede ser imposible habitación esperaba limpio confortable sobretodo actual fotos visto habitaciones fotos bueno llegamos justo dejar cosas recorrer sevilla solo paramos allí ducharnos dormir tiempo comentar cambiarnos cosillas habitación recepción tarde conclusión vas casi parar allí dormir pues puede valer mirar bien habitación rascarse,0,2
barato sale caro llegamos pensión vamos pagar habitación leemos pagamos tarjeta crédito anotación indicada hacer reserva subimos habitación calor increíble quieres aire acondicionado día evidentemente cogímos sino podía tampoco pone ningún lado limpieza ubicación correcta habitación pequeña,0,1
